Date,State,18+ Dose 1,18+ Dose 2,18+ Total Doses,15-18 Dose 1,15-18 Dose 2,15-18 Total Doses,12-14 Dose 1,12-14 Dose 2,12-14 Total Doses,18-59 Booster Dose,60+ Booster Dose,Booster Total Doses,Total Doses,Week,Month,Year
2021-03-03,Odisha,499346,169152,668498,0,0,0,0,0,0,0,0,0,668498,WK 09-2021,Mar-2021,2021
2021-03-03,Puducherry,10994,1595,12589,0,0,0,0,0,0,0,0,0,12589,WK 09-2021,Mar-2021,2021
2021-03-03,Punjab,169159,40211,209370,0,0,0,0,0,0,0,0,0,209370,WK 09-2021,Mar-2021,2021
2021-03-03,Rajasthan,1005225,256548,1261773,0,0,0,0,0,0,0,0,0,1261773,WK 09-2021,Mar-2021,2021
2021-03-03,Sikkim,18428,2002,20430,0,0,0,0,0,0,0,0,0,20430,WK 09-2021,Mar-2021,2021
2021-03-03,Tamil Nadu,450651,71403,522054,0,0,0,0,0,0,0,0,0,522054,WK 09-2021,Mar-2021,2021
2021-03-03,Telangana,303387,131942,435329,0,0,0,0,0,0,0,0,0,435329,WK 09-2021,Mar-2021,2021
2021-03-03,Tripura,93639,24230,117869,0,0,0,0,0,0,0,0,0,117869,WK 09-2021,Mar-2021,2021
2021-03-03,Uttar Pradesh,1178302,310119,1488421,0,0,0,0,0,0,0,0,0,1488421,WK 09-2021,Mar-2021,2021
2021-03-03,Uttarakhand,149030,25532,174562,0,0,0,0,0,0,0,0,0,174562,WK 09-2021,Mar-2021,2021
2021-03-03,West Bengal,1025696,167186,1192882,0,0,0,0,0,0,0,0,0,1192882,WK 09-2021,Mar-2021,2021
2021-03-04,Andaman & Nicobar Island,6912,2589,9501,0,0,0,0,0,0,0,0,0,9501,WK 09-2021,Mar-2021,2021
2021-03-04,Andhra Pradesh,574200,148401,722601,0,0,0,0,0,0,0,0,0,722601,WK 09-2021,Mar-2021,2021
2021-03-04,Arunanchal Pradesh,29711,7451,37162,0,0,0,0,0,0,0,0,0,37162,WK 09-2021,Mar-2021,2021
2021-03-04,Assam,238570,31836,270406,0,0,0,0,0,0,0,0,0,270406,WK 09-2021,Mar-2021,2021
2021-03-04,Bihar,583179,109203,692382,0,0,0,0,0,0,0,0,0,692382,WK 09-2021,Mar-2021,2021
2021-03-04,Chandigarh,24832,2159,26991,0,0,0,0,0,0,0,0,0,26991,WK 09-2021,Mar-2021,2021
2021-03-04,Chhattisgarh,419066,71624,490690,0,0,0,0,0,0,0,0,0,490690,WK 09-2021,Mar-2021,2021
2021-03-04,Dadara & Nagar Havelli,5529,606,6135,0,0,0,0,0,0,0,0,0,6135,WK 09-2021,Mar-2021,2021
2021-03-04,Daman & Diu,3386,484,3870,0,0,0,0,0,0,0,0,0,3870,WK 09-2021,Mar-2021,2021
2021-03-04,NCT of Delhi,423800,48011,471811,0,0,0,0,0,0,0,0,0,471811,WK 09-2021,Mar-2021,2021
2021-03-04,Goa,26530,3971,30501,0,0,0,0,0,0,0,0,0,30501,WK 09-2021,Mar-2021,2021
2021-03-04,Gujarat,1028606,200859,1229465,0,0,0,0,0,0,0,0,0,1229465,WK 09-2021,Mar-2021,2021
2021-03-04,Haryana,236507,78055,314562,0,0,0,0,0,0,0,0,0,314562,WK 09-2021,Mar-2021,2021
2021-03-04,Himachal Pradesh,106114,33984,140098,0,0,0,0,0,0,0,0,0,140098,WK 09-2021,Mar-2021,2021
2021-03-04,Jammu & Kashmir,262045,18096,280141,0,0,0,0,0,0,0,0,0,280141,WK 09-2021,Mar-2021,2021
2021-03-04,Jharkhand,305650,39270,344920,0,0,0,0,0,0,0,0,0,344920,WK 09-2021,Mar-2021,2021
2021-03-04,Karnataka,637890,219212,857102,0,0,0,0,0,0,0,0,0,857102,WK 09-2021,Mar-2021,2021
2021-03-04,Kerala,573353,128161,701514,0,0,0,0,0,0,0,0,0,701514,WK 09-2021,Mar-2021,2021
2021-03-04,Ladakh,9582,896,10478,0,0,0,0,0,0,0,0,0,10478,WK 09-2021,Mar-2021,2021
2021-03-04,Lakshadweep,2413,803,3216,0,0,0,0,0,0,0,0,0,3216,WK 09-2021,Mar-2021,2021
2021-03-04,Madhya Pradesh,721751,204455,926206,0,0,0,0,0,0,0,0,0,926206,WK 09-2021,Mar-2021,2021
2021-03-04,Maharashtra,1168251,200658,1368909,0,0,0,0,0,0,0,0,0,1368909,WK 09-2021,Mar-2021,2021
2021-03-04,Manipur,60566,3523,64089,0,0,0,0,0,0,0,0,0,64089,WK 09-2021,Mar-2021,2021
2021-03-04,Meghalaya,33984,2228,36212,0,0,0,0,0,0,0,0,0,36212,WK 09-2021,Mar-2021,2021
2021-03-04,Mizoram,28350,9036,37386,0,0,0,0,0,0,0,0,0,37386,WK 09-2021,Mar-2021,2021
2021-03-04,Nagaland,33810,5766,39576,0,0,0,0,0,0,0,0,0,39576,WK 09-2021,Mar-2021,2021
2021-03-04,Odisha,525494,171264,696758,0,0,0,0,0,0,0,0,0,696758,WK 09-2021,Mar-2021,2021
2021-03-04,Puducherry,12948,1897,14845,0,0,0,0,0,0,0,0,0,14845,WK 09-2021,Mar-2021,2021
2021-03-04,Punjab,179181,42234,221415,0,0,0,0,0,0,0,0,0,221415,WK 09-2021,Mar-2021,2021
2021-03-04,Rajasthan,1220438,269794,1490232,0,0,0,0,0,0,0,0,0,1490232,WK 09-2021,Mar-2021,2021
2021-03-04,Sikkim,19675,2243,21918,0,0,0,0,0,0,0,0,0,21918,WK 09-2021,Mar-2021,2021
2021-03-04,Tamil Nadu,510361,78030,588391,0,0,0,0,0,0,0,0,0,588391,WK 09-2021,Mar-2021,2021
2021-03-04,Telangana,318861,131942,450803,0,0,0,0,0,0,0,0,0,450803,WK 09-2021,Mar-2021,2021
2021-03-04,Tripura,94404,25227,119631,0,0,0,0,0,0,0,0,0,119631,WK 09-2021,Mar-2021,2021
2021-03-04,Uttar Pradesh,1178302,310119,1488421,0,0,0,0,0,0,0,0,0,1488421,WK 09-2021,Mar-2021,2021
2021-03-04,Uttarakhand,154382,31411,185793,0,0,0,0,0,0,0,0,0,185793,WK 09-2021,Mar-2021,2021
2021-03-04,West Bengal,1090793,189165,1279958,0,0,0,0,0,0,0,0,0,1279958,WK 09-2021,Mar-2021,2021
2021-03-05,Andaman & Nicobar Island,6912,2589,9501,0,0,0,0,0,0,0,0,0,9501,WK 09-2021,Mar-2021,2021
2021-03-05,Andhra Pradesh,594085,154853,748938,0,0,0,0,0,0,0,0,0,748938,WK 09-2021,Mar-2021,2021
2021-03-05,Arunanchal Pradesh,32733,8097,40830,0,0,0,0,0,0,0,0,0,40830,WK 09-2021,Mar-2021,2021
2021-03-05,Assam,279061,37045,316106,0,0,0,0,0,0,0,0,0,316106,WK 09-2021,Mar-2021,2021
2021-03-05,Bihar,601638,140711,742349,0,0,0,0,0,0,0,0,0,742349,WK 09-2021,Mar-2021,2021
2021-03-05,Chandigarh,27336,2505,29841,0,0,0,0,0,0,0,0,0,29841,WK 09-2021,Mar-2021,2021
2021-03-05,Chhattisgarh,446330,88875,535205,0,0,0,0,0,0,0,0,0,535205,WK 09-2021,Mar-2021,2021
2021-03-05,Dadara & Nagar Havelli,5892,718,6610,0,0,0,0,0,0,0,0,0,6610,WK 09-2021,Mar-2021,2021
2021-03-05,Daman & Diu,3735,622,4357,0,0,0,0,0,0,0,0,0,4357,WK 09-2021,Mar-2021,2021
2021-03-05,NCT of Delhi,446950,52820,499770,0,0,0,0,0,0,0,0,0,499770,WK 09-2021,Mar-2021,2021
2021-03-05,Goa,30473,5009,35482,0,0,0,0,0,0,0,0,0,35482,WK 09-2021,Mar-2021,2021
2021-03-05,Gujarat,1156897,264864,1421761,0,0,0,0,0,0,0,0,0,1421761,WK 09-2021,Mar-2021,2021
2021-03-05,Haryana,251481,81934,333415,0,0,0,0,0,0,0,0,0,333415,WK 09-2021,Mar-2021,2021
2021-03-05,Himachal Pradesh,110698,39206,149904,0,0,0,0,0,0,0,0,0,149904,WK 09-2021,Mar-2021,2021
2021-03-05,Jammu & Kashmir,279250,20168,299418,0,0,0,0,0,0,0,0,0,299418,WK 09-2021,Mar-2021,2021
2021-03-05,Jharkhand,315807,45675,361482,0,0,0,0,0,0,0,0,0,361482,WK 09-2021,Mar-2021,2021
2021-03-05,Karnataka,656627,222409,879036,0,0,0,0,0,0,0,0,0,879036,WK 09-2021,Mar-2021,2021
2021-03-05,Kerala,662393,148454,810847,0,0,0,0,0,0,0,0,0,810847,WK 09-2021,Mar-2021,2021
2021-03-05,Ladakh,11471,1413,12884,0,0,0,0,0,0,0,0,0,12884,WK 09-2021,Mar-2021,2021
2021-03-05,Lakshadweep,2413,803,3216,0,0,0,0,0,0,0,0,0,3216,WK 09-2021,Mar-2021,2021
2021-03-05,Madhya Pradesh,778691,220200,998891,0,0,0,0,0,0,0,0,0,998891,WK 09-2021,Mar-2021,2021
2021-03-05,Maharashtra,1254197,217253,1471450,0,0,0,0,0,0,0,0,0,1471450,WK 09-2021,Mar-2021,2021
2021-03-05,Manipur,62649,3774,66423,0,0,0,0,0,0,0,0,0,66423,WK 09-2021,Mar-2021,2021
2021-03-05,Meghalaya,35382,2539,37921,0,0,0,0,0,0,0,0,0,37921,WK 09-2021,Mar-2021,2021
2021-03-05,Mizoram,30949,9109,40058,0,0,0,0,0,0,0,0,0,40058,WK 09-2021,Mar-2021,2021
2021-03-05,Nagaland,35222,5918,41140,0,0,0,0,0,0,0,0,0,41140,WK 09-2021,Mar-2021,2021
2021-03-05,Odisha,569475,185176,754651,0,0,0,0,0,0,0,0,0,754651,WK 09-2021,Mar-2021,2021
2021-03-05,Puducherry,14542,2020,16562,0,0,0,0,0,0,0,0,0,16562,WK 09-2021,Mar-2021,2021
2021-03-05,Punjab,191228,44470,235698,0,0,0,0,0,0,0,0,0,235698,WK 09-2021,Mar-2021,2021
2021-03-05,Rajasthan,1326074,283269,1609343,0,0,0,0,0,0,0,0,0,1609343,WK 09-2021,Mar-2021,2021
2021-03-05,Sikkim,21341,2689,24030,0,0,0,0,0,0,0,0,0,24030,WK 09-2021,Mar-2021,2021
2021-03-05,Tamil Nadu,585353,84064,669417,0,0,0,0,0,0,0,0,0,669417,WK 09-2021,Mar-2021,2021
2021-03-05,Telangana,340068,131942,472010,0,0,0,0,0,0,0,0,0,472010,WK 09-2021,Mar-2021,2021
2021-03-05,Tripura,98906,26908,125814,0,0,0,0,0,0,0,0,0,125814,WK 09-2021,Mar-2021,2021
2021-03-05,Uttar Pradesh,1228226,364486,1592712,0,0,0,0,0,0,0,0,0,1592712,WK 09-2021,Mar-2021,2021
2021-03-05,Uttarakhand,164776,41582,206358,0,0,0,0,0,0,0,0,0,206358,WK 09-2021,Mar-2021,2021
2021-03-05,West Bengal,1165605,210948,1376553,0,0,0,0,0,0,0,0,0,1376553,WK 09-2021,Mar-2021,2021
2021-03-06,Andaman & Nicobar Island,8392,2727,11119,0,0,0,0,0,0,0,0,0,11119,WK 09-2021,Mar-2021,2021
2021-03-06,Andhra Pradesh,619712,166166,785878,0,0,0,0,0,0,0,0,0,785878,WK 09-2021,Mar-2021,2021
2021-03-06,Arunanchal Pradesh,34966,8952,43918,0,0,0,0,0,0,0,0,0,43918,WK 09-2021,Mar-2021,2021
2021-03-06,Assam,312558,45061,357619,0,0,0,0,0,0,0,0,0,357619,WK 09-2021,Mar-2021,2021
2021-03-06,Bihar,623488,165419,788907,0,0,0,0,0,0,0,0,0,788907,WK 09-2021,Mar-2021,2021
2021-03-06,Chandigarh,29803,2816,32619,0,0,0,0,0,0,0,0,0,32619,WK 09-2021,Mar-2021,2021
2021-03-06,Chhattisgarh,476352,103785,580137,0,0,0,0,0,0,0,0,0,580137,WK 09-2021,Mar-2021,2021
2021-03-06,Dadara & Nagar Havelli,6407,778,7185,0,0,0,0,0,0,0,0,0,7185,WK 09-2021,Mar-2021,2021
2021-03-06,Daman & Diu,4156,754,4910,0,0,0,0,0,0,0,0,0,4910,WK 09-2021,Mar-2021,2021
2021-03-06,NCT of Delhi,468847,57980,526827,0,0,0,0,0,0,0,0,0,526827,WK 09-2021,Mar-2021,2021
2021-03-06,Goa,33856,5910,39766,0,0,0,0,0,0,0,0,0,39766,WK 09-2021,Mar-2021,2021
2021-03-06,Gujarat,1295464,309655,1605119,0,0,0,0,0,0,0,0,0,1605119,WK 09-2021,Mar-2021,2021
2021-03-06,Haryana,268976,84784,353760,0,0,0,0,0,0,0,0,0,353760,WK 09-2021,Mar-2021,2021
2021-03-06,Himachal Pradesh,117053,42818,159871,0,0,0,0,0,0,0,0,0,159871,WK 09-2021,Mar-2021,2021
2021-03-06,Jammu & Kashmir,295633,23015,318648,0,0,0,0,0,0,0,0,0,318648,WK 09-2021,Mar-2021,2021
2021-03-06,Jharkhand,327826,54239,382065,0,0,0,0,0,0,0,0,0,382065,WK 09-2021,Mar-2021,2021
2021-03-06,Karnataka,681345,228257,909602,0,0,0,0,0,0,0,0,0,909602,WK 09-2021,Mar-2021,2021
2021-03-06,Kerala,736363,166495,902858,0,0,0,0,0,0,0,0,0,902858,WK 09-2021,Mar-2021,2021
2021-03-06,Ladakh,12616,1883,14499,0,0,0,0,0,0,0,0,0,14499,WK 09-2021,Mar-2021,2021
2021-03-06,Lakshadweep,2482,818,3300,0,0,0,0,0,0,0,0,0,3300,WK 09-2021,Mar-2021,2021
2021-03-06,Madhya Pradesh,788184,221423,1009607,0,0,0,0,0,0,0,0,0,1009607,WK 09-2021,Mar-2021,2021
2021-03-06,Maharashtra,1359974,237484,1597458,0,0,0,0,0,0,0,0,0,1597458,WK 09-2021,Mar-2021,2021
2021-03-06,Manipur,65465,4290,69755,0,0,0,0,0,0,0,0,0,69755,WK 09-2021,Mar-2021,2021
2021-03-06,Meghalaya,38512,3412,41924,0,0,0,0,0,0,0,0,0,41924,WK 09-2021,Mar-2021,2021
2021-03-06,Mizoram,31804,9171,40975,0,0,0,0,0,0,0,0,0,40975,WK 09-2021,Mar-2021,2021
2021-03-06,Nagaland,35901,5994,41895,0,0,0,0,0,0,0,0,0,41895,WK 09-2021,Mar-2021,2021
2021-03-06,Odisha,590213,188517,778730,0,0,0,0,0,0,0,0,0,778730,WK 09-2021,Mar-2021,2021
2021-03-06,Puducherry,15431,2070,17501,0,0,0,0,0,0,0,0,0,17501,WK 09-2021,Mar-2021,2021
2021-03-06,Punjab,205837,47018,252855,0,0,0,0,0,0,0,0,0,252855,WK 09-2021,Mar-2021,2021
2021-03-06,Rajasthan,1585089,306029,1891118,0,0,0,0,0,0,0,0,0,1891118,WK 09-2021,Mar-2021,2021
2021-03-06,Sikkim,23234,3759,26993,0,0,0,0,0,0,0,0,0,26993,WK 09-2021,Mar-2021,2021
2021-03-06,Tamil Nadu,670563,91062,761625,0,0,0,0,0,0,0,0,0,761625,WK 09-2021,Mar-2021,2021
2021-03-06,Telangana,354107,131942,486049,0,0,0,0,0,0,0,0,0,486049,WK 09-2021,Mar-2021,2021
2021-03-06,Tripura,103590,29091,132681,0,0,0,0,0,0,0,0,0,132681,WK 09-2021,Mar-2021,2021
2021-03-06,Uttar Pradesh,1291419,410242,1701661,0,0,0,0,0,0,0,0,0,1701661,WK 09-2021,Mar-2021,2021
2021-03-06,Uttarakhand,176012,49018,225030,0,0,0,0,0,0,0,0,0,225030,WK 09-2021,Mar-2021,2021
2021-03-06,West Bengal,1253831,233229,1487060,0,0,0,0,0,0,0,0,0,1487060,WK 09-2021,Mar-2021,2021
2021-03-07,Andaman & Nicobar Island,8977,2865,11842,0,0,0,0,0,0,0,0,0,11842,WK 10-2021,Mar-2021,2021
2021-03-07,Andhra Pradesh,651309,182716,834025,0,0,0,0,0,0,0,0,0,834025,WK 10-2021,Mar-2021,2021
2021-03-07,Arunanchal Pradesh,36210,9457,45667,0,0,0,0,0,0,0,0,0,45667,WK 10-2021,Mar-2021,2021
2021-03-07,Assam,343888,50513,394401,0,0,0,0,0,0,0,0,0,394401,WK 10-2021,Mar-2021,2021
2021-03-07,Bihar,650391,191841,842232,0,0,0,0,0,0,0,0,0,842232,WK 10-2021,Mar-2021,2021
2021-03-07,Chandigarh,32210,3140,35350,0,0,0,0,0,0,0,0,0,35350,WK 10-2021,Mar-2021,2021
2021-03-07,Chhattisgarh,512080,120670,632750,0,0,0,0,0,0,0,0,0,632750,WK 10-2021,Mar-2021,2021
2021-03-07,Dadara & Nagar Havelli,6814,938,7752,0,0,0,0,0,0,0,0,0,7752,WK 10-2021,Mar-2021,2021
2021-03-07,Daman & Diu,4687,787,5474,0,0,0,0,0,0,0,0,0,5474,WK 10-2021,Mar-2021,2021
2021-03-07,NCT of Delhi,494939,65135,560074,0,0,0,0,0,0,0,0,0,560074,WK 10-2021,Mar-2021,2021
2021-03-07,Goa,36733,6318,43051,0,0,0,0,0,0,0,0,0,43051,WK 10-2021,Mar-2021,2021
2021-03-07,Gujarat,1420465,344516,1764981,0,0,0,0,0,0,0,0,0,1764981,WK 10-2021,Mar-2021,2021
2021-03-07,Haryana,278910,86086,364996,0,0,0,0,0,0,0,0,0,364996,WK 10-2021,Mar-2021,2021
2021-03-07,Himachal Pradesh,122400,45581,167981,0,0,0,0,0,0,0,0,0,167981,WK 10-2021,Mar-2021,2021
2021-03-07,Jammu & Kashmir,312827,26397,339224,0,0,0,0,0,0,0,0,0,339224,WK 10-2021,Mar-2021,2021
2021-03-07,Jharkhand,338631,61491,400122,0,0,0,0,0,0,0,0,0,400122,WK 10-2021,Mar-2021,2021
2021-03-07,Karnataka,703891,235607,939498,0,0,0,0,0,0,0,0,0,939498,WK 10-2021,Mar-2021,2021
2021-03-07,Kerala,819410,183899,1003309,0,0,0,0,0,0,0,0,0,1003309,WK 10-2021,Mar-2021,2021
2021-03-07,Ladakh,14599,2135,16734,0,0,0,0,0,0,0,0,0,16734,WK 10-2021,Mar-2021,2021
2021-03-07,Lakshadweep,2638,832,3470,0,0,0,0,0,0,0,0,0,3470,WK 10-2021,Mar-2021,2021
2021-03-07,Madhya Pradesh,858101,234666,1092767,0,0,0,0,0,0,0,0,0,1092767,WK 10-2021,Mar-2021,2021
2021-03-07,Maharashtra,1482838,261582,1744420,0,0,0,0,0,0,0,0,0,1744420,WK 10-2021,Mar-2021,2021
2021-03-07,Manipur,68405,5009,73414,0,0,0,0,0,0,0,0,0,73414,WK 10-2021,Mar-2021,2021
2021-03-07,Meghalaya,40902,3981,44883,0,0,0,0,0,0,0,0,0,44883,WK 10-2021,Mar-2021,2021
2021-03-07,Mizoram,32984,9213,42197,0,0,0,0,0,0,0,0,0,42197,WK 10-2021,Mar-2021,2021
2021-03-07,Nagaland,36626,6043,42669,0,0,0,0,0,0,0,0,0,42669,WK 10-2021,Mar-2021,2021
2021-03-07,Odisha,623512,198600,822112,0,0,0,0,0,0,0,0,0,822112,WK 10-2021,Mar-2021,2021
2021-03-07,Puducherry,16536,2311,18847,0,0,0,0,0,0,0,0,0,18847,WK 10-2021,Mar-2021,2021
2021-03-07,Punjab,217550,49427,266977,0,0,0,0,0,0,0,0,0,266977,WK 10-2021,Mar-2021,2021
2021-03-07,Rajasthan,1802425,329018,2131443,0,0,0,0,0,0,0,0,0,2131443,WK 10-2021,Mar-2021,2021
2021-03-07,Sikkim,24714,4148,28862,0,0,0,0,0,0,0,0,0,28862,WK 10-2021,Mar-2021,2021
2021-03-07,Tamil Nadu,749180,97917,847097,0,0,0,0,0,0,0,0,0,847097,WK 10-2021,Mar-2021,2021
2021-03-07,Telangana,378962,131942,510904,0,0,0,0,0,0,0,0,0,510904,WK 10-2021,Mar-2021,2021
2021-03-07,Tripura,105394,29827,135221,0,0,0,0,0,0,0,0,0,135221,WK 10-2021,Mar-2021,2021
2021-03-07,Uttar Pradesh,1300671,411044,1711715,0,0,0,0,0,0,0,0,0,1711715,WK 10-2021,Mar-2021,2021
2021-03-07,Uttarakhand,188803,54089,242892,0,0,0,0,0,0,0,0,0,242892,WK 10-2021,Mar-2021,2021
2021-03-07,West Bengal,1332857,247942,1580799,0,0,0,0,0,0,0,0,0,1580799,WK 10-2021,Mar-2021,2021
2021-03-08,Andaman & Nicobar Island,9187,2865,12052,0,0,0,0,0,0,0,0,0,12052,WK 10-2021,Mar-2021,2021
2021-03-08,Andhra Pradesh,651309,182716,834025,0,0,0,0,0,0,0,0,0,834025,WK 10-2021,Mar-2021,2021
2021-03-08,Arunanchal Pradesh,36210,9457,45667,0,0,0,0,0,0,0,0,0,45667,WK 10-2021,Mar-2021,2021
2021-03-08,Assam,354334,51060,405394,0,0,0,0,0,0,0,0,0,405394,WK 10-2021,Mar-2021,2021
2021-03-08,Bihar,650391,191841,842232,0,0,0,0,0,0,0,0,0,842232,WK 10-2021,Mar-2021,2021
2021-03-08,Chandigarh,32210,3140,35350,0,0,0,0,0,0,0,0,0,35350,WK 10-2021,Mar-2021,2021
2021-03-08,Chhattisgarh,513728,120922,634650,0,0,0,0,0,0,0,0,0,634650,WK 10-2021,Mar-2021,2021
2021-03-08,Dadara & Nagar Havelli,6814,938,7752,0,0,0,0,0,0,0,0,0,7752,WK 10-2021,Mar-2021,2021
2021-03-08,Daman & Diu,4687,787,5474,0,0,0,0,0,0,0,0,0,5474,WK 10-2021,Mar-2021,2021
2021-03-08,NCT of Delhi,494939,65135,560074,0,0,0,0,0,0,0,0,0,560074,WK 10-2021,Mar-2021,2021
2021-03-08,Goa,36740,6318,43058,0,0,0,0,0,0,0,0,0,43058,WK 10-2021,Mar-2021,2021
2021-03-08,Gujarat,1421113,344594,1765707,0,0,0,0,0,0,0,0,0,1765707,WK 10-2021,Mar-2021,2021
2021-03-08,Haryana,279531,86121,365652,0,0,0,0,0,0,0,0,0,365652,WK 10-2021,Mar-2021,2021
2021-03-08,Himachal Pradesh,124695,45758,170453,0,0,0,0,0,0,0,0,0,170453,WK 10-2021,Mar-2021,2021
2021-03-08,Jammu & Kashmir,312827,26397,339224,0,0,0,0,0,0,0,0,0,339224,WK 10-2021,Mar-2021,2021
2021-03-08,Jharkhand,342209,64047,406256,0,0,0,0,0,0,0,0,0,406256,WK 10-2021,Mar-2021,2021
2021-03-08,Karnataka,704249,235677,939926,0,0,0,0,0,0,0,0,0,939926,WK 10-2021,Mar-2021,2021
2021-03-08,Kerala,835572,185422,1020994,0,0,0,0,0,0,0,0,0,1020994,WK 10-2021,Mar-2021,2021
2021-03-08,Ladakh,14599,2135,16734,0,0,0,0,0,0,0,0,0,16734,WK 10-2021,Mar-2021,2021
2021-03-08,Lakshadweep,2638,832,3470,0,0,0,0,0,0,0,0,0,3470,WK 10-2021,Mar-2021,2021
2021-03-08,Madhya Pradesh,858101,234666,1092767,0,0,0,0,0,0,0,0,0,1092767,WK 10-2021,Mar-2021,2021
2021-03-08,Maharashtra,1484440,261625,1746065,0,0,0,0,0,0,0,0,0,1746065,WK 10-2021,Mar-2021,2021
2021-03-08,Manipur,68467,5027,73494,0,0,0,0,0,0,0,0,0,73494,WK 10-2021,Mar-2021,2021
2021-03-08,Meghalaya,40902,4048,44950,0,0,0,0,0,0,0,0,0,44950,WK 10-2021,Mar-2021,2021
2021-03-08,Mizoram,32984,9213,42197,0,0,0,0,0,0,0,0,0,42197,WK 10-2021,Mar-2021,2021
2021-03-08,Nagaland,36626,6043,42669,0,0,0,0,0,0,0,0,0,42669,WK 10-2021,Mar-2021,2021
2021-03-08,Odisha,623512,198600,822112,0,0,0,0,0,0,0,0,0,822112,WK 10-2021,Mar-2021,2021
2021-03-08,Puducherry,16536,2311,18847,0,0,0,0,0,0,0,0,0,18847,WK 10-2021,Mar-2021,2021
2021-03-08,Punjab,218937,49508,268445,0,0,0,0,0,0,0,0,0,268445,WK 10-2021,Mar-2021,2021
2021-03-08,Rajasthan,1806825,329424,2136249,0,0,0,0,0,0,0,0,0,2136249,WK 10-2021,Mar-2021,2021
2021-03-08,Sikkim,24714,4148,28862,0,0,0,0,0,0,0,0,0,28862,WK 10-2021,Mar-2021,2021
2021-03-08,Tamil Nadu,749180,97917,847097,0,0,0,0,0,0,0,0,0,847097,WK 10-2021,Mar-2021,2021
2021-03-08,Telangana,378962,131942,510904,0,0,0,0,0,0,0,0,0,510904,WK 10-2021,Mar-2021,2021
2021-03-08,Tripura,105394,29827,135221,0,0,0,0,0,0,0,0,0,135221,WK 10-2021,Mar-2021,2021
2021-03-08,Uttar Pradesh,1300671,411044,1711715,0,0,0,0,0,0,0,0,0,1711715,WK 10-2021,Mar-2021,2021
2021-03-08,Uttarakhand,189624,54158,243782,0,0,0,0,0,0,0,0,0,243782,WK 10-2021,Mar-2021,2021
2021-03-08,West Bengal,1343071,248797,1591868,0,0,0,0,0,0,0,0,0,1591868,WK 10-2021,Mar-2021,2021
2021-03-09,Andaman & Nicobar Island,9890,2998,12888,0,0,0,0,0,0,0,0,0,12888,WK 10-2021,Mar-2021,2021
2021-03-09,Andhra Pradesh,686405,195839,882244,0,0,0,0,0,0,0,0,0,882244,WK 10-2021,Mar-2021,2021
2021-03-09,Arunanchal Pradesh,38211,10263,48474,0,0,0,0,0,0,0,0,0,48474,WK 10-2021,Mar-2021,2021
2021-03-09,Assam,382808,58891,441699,0,0,0,0,0,0,0,0,0,441699,WK 10-2021,Mar-2021,2021
2021-03-09,Bihar,822286,222083,1044369,0,0,0,0,0,0,0,0,0,1044369,WK 10-2021,Mar-2021,2021
2021-03-09,Chandigarh,35181,3625,38806,0,0,0,0,0,0,0,0,0,38806,WK 10-2021,Mar-2021,2021
2021-03-09,Chhattisgarh,549916,133822,683738,0,0,0,0,0,0,0,0,0,683738,WK 10-2021,Mar-2021,2021
2021-03-09,Dadara & Nagar Havelli,7094,1010,8104,0,0,0,0,0,0,0,0,0,8104,WK 10-2021,Mar-2021,2021
2021-03-09,Daman & Diu,5045,849,5894,0,0,0,0,0,0,0,0,0,5894,WK 10-2021,Mar-2021,2021
2021-03-09,NCT of Delhi,523361,72451,595812,0,0,0,0,0,0,0,0,0,595812,WK 10-2021,Mar-2021,2021
2021-03-09,Goa,40162,6639,46801,0,0,0,0,0,0,0,0,0,46801,WK 10-2021,Mar-2021,2021
2021-03-09,Gujarat,1589197,363951,1953148,0,0,0,0,0,0,0,0,0,1953148,WK 10-2021,Mar-2021,2021
2021-03-09,Haryana,306498,91809,398307,0,0,0,0,0,0,0,0,0,398307,WK 10-2021,Mar-2021,2021
2021-03-09,Himachal Pradesh,130571,48673,179244,0,0,0,0,0,0,0,0,0,179244,WK 10-2021,Mar-2021,2021
2021-03-09,Jammu & Kashmir,333595,31206,364801,0,0,0,0,0,0,0,0,0,364801,WK 10-2021,Mar-2021,2021
2021-03-09,Jharkhand,354915,74678,429593,0,0,0,0,0,0,0,0,0,429593,WK 10-2021,Mar-2021,2021
2021-03-09,Karnataka,760524,252671,1013195,0,0,0,0,0,0,0,0,0,1013195,WK 10-2021,Mar-2021,2021
2021-03-09,Kerala,926083,203608,1129691,0,0,0,0,0,0,0,0,0,1129691,WK 10-2021,Mar-2021,2021
2021-03-09,Ladakh,17072,2236,19308,0,0,0,0,0,0,0,0,0,19308,WK 10-2021,Mar-2021,2021
2021-03-09,Lakshadweep,2784,854,3638,0,0,0,0,0,0,0,0,0,3638,WK 10-2021,Mar-2021,2021
2021-03-09,Madhya Pradesh,927953,248379,1176332,0,0,0,0,0,0,0,0,0,1176332,WK 10-2021,Mar-2021,2021
2021-03-09,Maharashtra,1654605,285764,1940369,0,0,0,0,0,0,0,0,0,1940369,WK 10-2021,Mar-2021,2021
2021-03-09,Manipur,70581,6248,76829,0,0,0,0,0,0,0,0,0,76829,WK 10-2021,Mar-2021,2021
2021-03-09,Meghalaya,43008,4680,47688,0,0,0,0,0,0,0,0,0,47688,WK 10-2021,Mar-2021,2021
