Date,State,Confirmed,Recovered,Deaths,State_Code,Active,Week,Month,Year
2022-02-20,Kerala,6456806,6306611,63941,32,86254,WK 08-2022,Feb-2022,2022
2022-02-20,Ladakh,27746,27113,228,37,405,WK 08-2022,Feb-2022,2022
2022-02-20,Lakshadweep,11362,11243,52,31,67,WK 08-2022,Feb-2022,2022
2022-02-20,Madhya Pradesh,1032477,1012060,10711,23,9706,WK 08-2022,Feb-2022,2022
2022-02-20,Maharashtra,7855359,7686670,143547,27,25142,WK 08-2022,Feb-2022,2022
2022-02-20,Manipur,136322,133543,2092,14,687,WK 08-2022,Feb-2022,2022
2022-02-20,Meghalaya,93228,91189,1566,17,473,WK 08-2022,Feb-2022,2022
2022-02-20,Mizoram,204476,193916,641,15,9919,WK 08-2022,Feb-2022,2022
2022-02-20,Nagaland,35340,34271,753,13,316,WK 08-2022,Feb-2022,2022
2022-02-20,Odisha,1281455,1265843,8976,21,6636,WK 08-2022,Feb-2022,2022
2022-02-20,Puducherry,165534,162989,1959,34,586,WK 08-2022,Feb-2022,2022
2022-02-20,Punjab,756899,737373,17651,03,1875,WK 08-2022,Feb-2022,2022
2022-02-20,Rajasthan,1272713,1251006,9507,08,12200,WK 08-2022,Feb-2022,2022
2022-02-20,Sikkim,39010,38381,440,11,189,WK 08-2022,Feb-2022,2022
2022-02-20,Tamil Nadu,3442929,3384278,37970,33,20681,WK 08-2022,Feb-2022,2022
2022-02-20,Telangana,786021,775802,4108,36,6111,WK 08-2022,Feb-2022,2022
2022-02-20,Tripura,100833,99820,919,16,94,WK 08-2022,Feb-2022,2022
2022-02-20,Uttar Pradesh,2063104,2030997,23424,09,8683,WK 08-2022,Feb-2022,2022
2022-02-20,Uttarakhand,434833,423724,7669,05,3440,WK 08-2022,Feb-2022,2022
2022-02-20,West Bengal,2012794,1983951,21107,19,7736,WK 08-2022,Feb-2022,2022
2022-02-21,Andaman & Nicobar Island,10001,9833,129,35,39,WK 08-2022,Feb-2022,2022
2022-02-21,Andhra Pradesh,2315950,2293882,14710,28,7358,WK 08-2022,Feb-2022,2022
2022-02-21,Arunanchal Pradesh,64270,63652,296,12,322,WK 08-2022,Feb-2022,2022
2022-02-21,Assam,723936,715147,6629,18,2160,WK 08-2022,Feb-2022,2022
2022-02-21,Bihar,829619,816661,12255,10,703,WK 08-2022,Feb-2022,2022
2022-02-21,Chandigarh,91545,90136,1160,04,249,WK 08-2022,Feb-2022,2022
2022-02-21,Chhattisgarh,1149197,1131637,14021,22,3539,WK 08-2022,Feb-2022,2022
2022-02-21,Dadara & Nagar Havelli,11437,11425,4,26,8,WK 08-2022,Feb-2022,2022
2022-02-21,NCT of Delhi,1855409,1826695,26097,07,2617,WK 08-2022,Feb-2022,2022
2022-02-21,Goa,244673,240207,3789,30,677,WK 08-2022,Feb-2022,2022
2022-02-21,Gujarat,1220185,1203508,10887,24,5790,WK 08-2022,Feb-2022,2022
2022-02-21,Haryana,977870,963666,10522,06,3682,WK 08-2022,Feb-2022,2022
2022-02-21,Himachal Pradesh,281971,275886,4093,02,1992,WK 08-2022,Feb-2022,2022
2022-02-21,Jammu & Kashmir,452155,445115,4746,01,2294,WK 08-2022,Feb-2022,2022
2022-02-21,Jharkhand,433930,427869,5315,20,746,WK 08-2022,Feb-2022,2022
2022-02-21,Karnataka,3935585,3882340,39777,29,13468,WK 08-2022,Feb-2022,2022
2022-02-21,Kerala,6463563,6323697,64097,32,75769,WK 08-2022,Feb-2022,2022
2022-02-21,Ladakh,27801,27175,228,37,398,WK 08-2022,Feb-2022,2022
2022-02-21,Lakshadweep,11371,11255,52,31,64,WK 08-2022,Feb-2022,2022
2022-02-21,Madhya Pradesh,1033490,1014413,10713,23,8364,WK 08-2022,Feb-2022,2022
2022-02-21,Maharashtra,7856994,7691064,143576,27,22354,WK 08-2022,Feb-2022,2022
2022-02-21,Manipur,136384,133605,2096,14,683,WK 08-2022,Feb-2022,2022
2022-02-21,Meghalaya,93259,91294,1568,17,397,WK 08-2022,Feb-2022,2022
2022-02-21,Mizoram,205802,195089,642,15,10071,WK 08-2022,Feb-2022,2022
2022-02-21,Nagaland,35355,34307,753,13,295,WK 08-2022,Feb-2022,2022
2022-02-21,Odisha,1281989,1267109,8994,21,5886,WK 08-2022,Feb-2022,2022
2022-02-21,Puducherry,165564,163110,1959,34,495,WK 08-2022,Feb-2022,2022
2022-02-21,Punjab,757090,737822,17662,03,1606,WK 08-2022,Feb-2022,2022
2022-02-21,Rajasthan,1273788,1253305,9516,08,10967,WK 08-2022,Feb-2022,2022
2022-02-21,Sikkim,39022,38417,441,11,164,WK 08-2022,Feb-2022,2022
2022-02-21,Tamil Nadu,3443980,3387839,37977,33,18164,WK 08-2022,Feb-2022,2022
2022-02-21,Telangana,786422,776667,4109,36,5646,WK 08-2022,Feb-2022,2022
2022-02-21,Tripura,100838,99842,919,16,77,WK 08-2022,Feb-2022,2022
2022-02-21,Uttar Pradesh,2063877,2032899,23426,09,7552,WK 08-2022,Feb-2022,2022
2022-02-21,Uttarakhand,435076,424507,7670,05,2899,WK 08-2022,Feb-2022,2022
2022-02-21,West Bengal,2013075,1985308,21119,19,6648,WK 08-2022,Feb-2022,2022
2022-02-22,Andaman & Nicobar Island,10005,9846,129,35,30,WK 08-2022,Feb-2022,2022
2022-02-22,Andhra Pradesh,2316285,2294818,14713,28,6754,WK 08-2022,Feb-2022,2022
2022-02-22,Arunanchal Pradesh,64279,63681,296,12,302,WK 08-2022,Feb-2022,2022
2022-02-22,Assam,723949,715456,6631,18,1862,WK 08-2022,Feb-2022,2022
2022-02-22,Bihar,829679,816767,12255,10,657,WK 08-2022,Feb-2022,2022
2022-02-22,Chandigarh,91567,90177,1161,04,229,WK 08-2022,Feb-2022,2022
2022-02-22,Chhattisgarh,1149402,1131977,14021,22,3404,WK 08-2022,Feb-2022,2022
2022-02-22,Dadara & Nagar Havelli,11437,11426,4,26,7,WK 08-2022,Feb-2022,2022
2022-02-22,NCT of Delhi,1856071,1827425,26101,07,2545,WK 08-2022,Feb-2022,2022
2022-02-22,Goa,244713,240351,3792,30,570,WK 08-2022,Feb-2022,2022
2022-02-22,Gujarat,1220562,1204656,10896,24,5010,WK 08-2022,Feb-2022,2022
2022-02-22,Haryana,978404,964371,10525,06,3508,WK 08-2022,Feb-2022,2022
2022-02-22,Himachal Pradesh,282123,276108,4096,02,1919,WK 08-2022,Feb-2022,2022
2022-02-22,Jammu & Kashmir,452306,445611,4746,01,1949,WK 08-2022,Feb-2022,2022
2022-02-22,Jharkhand,433999,427994,5315,20,690,WK 08-2022,Feb-2022,2022
2022-02-22,Karnataka,3936586,3884120,39795,29,12671,WK 08-2022,Feb-2022,2022
2022-02-22,Kerala,6468990,6338031,64186,32,66773,WK 08-2022,Feb-2022,2022
2022-02-22,Ladakh,27835,27266,228,37,341,WK 08-2022,Feb-2022,2022
2022-02-22,Lakshadweep,11378,11284,52,31,42,WK 08-2022,Feb-2022,2022
2022-02-22,Madhya Pradesh,1034440,1016198,10715,23,7527,WK 08-2022,Feb-2022,2022
2022-02-22,Maharashtra,7858431,7694439,143582,27,20410,WK 08-2022,Feb-2022,2022
2022-02-22,Manipur,136433,133674,2100,14,659,WK 08-2022,Feb-2022,2022
2022-02-22,Meghalaya,93293,91353,1568,17,372,WK 08-2022,Feb-2022,2022
2022-02-22,Mizoram,206319,195757,643,15,9919,WK 08-2022,Feb-2022,2022
2022-02-22,Nagaland,35357,34340,753,13,264,WK 08-2022,Feb-2022,2022
2022-02-22,Odisha,1282481,1268158,9011,21,5312,WK 08-2022,Feb-2022,2022
2022-02-22,Puducherry,165597,163218,1960,34,419,WK 08-2022,Feb-2022,2022
2022-02-22,Punjab,757257,738040,17671,03,1546,WK 08-2022,Feb-2022,2022
2022-02-22,Rajasthan,1274810,1255487,9520,08,9803,WK 08-2022,Feb-2022,2022
2022-02-22,Sikkim,39027,38446,441,11,140,WK 08-2022,Feb-2022,2022
2022-02-22,Tamil Nadu,3444929,3391011,37980,33,15938,WK 08-2022,Feb-2022,2022
2022-02-22,Telangana,786678,777434,4109,36,5135,WK 08-2022,Feb-2022,2022
2022-02-22,Tripura,100839,99859,919,16,61,WK 08-2022,Feb-2022,2022
2022-02-22,Uttar Pradesh,2064490,2034267,23433,09,6790,WK 08-2022,Feb-2022,2022
2022-02-22,Uttarakhand,435220,424557,7671,05,2992,WK 08-2022,Feb-2022,2022
2022-02-22,West Bengal,2013353,1986681,21132,19,5540,WK 08-2022,Feb-2022,2022
2022-02-23,Andaman & Nicobar Island,10008,9850,129,35,29,WK 08-2022,Feb-2022,2022
2022-02-23,Andhra Pradesh,2316467,2295768,14714,28,5985,WK 08-2022,Feb-2022,2022
2022-02-23,Arunanchal Pradesh,64313,63750,296,12,267,WK 08-2022,Feb-2022,2022
2022-02-23,Assam,723977,715511,6633,18,1833,WK 08-2022,Feb-2022,2022
2022-02-23,Bihar,829713,816898,12255,10,560,WK 08-2022,Feb-2022,2022
2022-02-23,Chandigarh,91585,90207,1162,04,216,WK 08-2022,Feb-2022,2022
2022-02-23,Chhattisgarh,1149666,1132757,14022,22,2887,WK 08-2022,Feb-2022,2022
2022-02-23,Dadara & Nagar Havelli,11437,11428,4,26,5,WK 08-2022,Feb-2022,2022
2022-02-23,NCT of Delhi,1856517,1828131,26105,07,2281,WK 08-2022,Feb-2022,2022
2022-02-23,Goa,244762,240391,3792,30,579,WK 08-2022,Feb-2022,2022
2022-02-23,Gujarat,1220909,1205543,10902,24,4464,WK 08-2022,Feb-2022,2022
2022-02-23,Haryana,978884,965220,10531,06,3133,WK 08-2022,Feb-2022,2022
2022-02-23,Himachal Pradesh,282267,276540,4097,02,1630,WK 08-2022,Feb-2022,2022
2022-02-23,Jammu & Kashmir,452410,445971,4747,01,1692,WK 08-2022,Feb-2022,2022
2022-02-23,Jharkhand,434048,428089,5315,20,644,WK 08-2022,Feb-2022,2022
2022-02-23,Karnataka,3937265,3886052,39816,29,11397,WK 08-2022,Feb-2022,2022
2022-02-23,Kerala,6473059,6349057,64312,32,59690,WK 08-2022,Feb-2022,2022
2022-02-23,Ladakh,27867,27318,228,37,321,WK 08-2022,Feb-2022,2022
2022-02-23,Lakshadweep,11384,11300,52,31,32,WK 08-2022,Feb-2022,2022
2022-02-23,Madhya Pradesh,1035287,1017673,10717,23,6897,WK 08-2022,Feb-2022,2022
2022-02-23,Maharashtra,7859237,7697135,143586,27,18516,WK 08-2022,Feb-2022,2022
2022-02-23,Manipur,136506,133756,2101,14,649,WK 08-2022,Feb-2022,2022
2022-02-23,Meghalaya,93304,91390,1571,17,343,WK 08-2022,Feb-2022,2022
2022-02-23,Mizoram,207994,197720,646,15,9628,WK 08-2022,Feb-2022,2022
2022-02-23,Nagaland,35363,34380,753,13,230,WK 08-2022,Feb-2022,2022
2022-02-23,Odisha,1282869,1269253,9026,21,4590,WK 08-2022,Feb-2022,2022
2022-02-23,Puducherry,165619,163296,1960,34,363,WK 08-2022,Feb-2022,2022
2022-02-23,Punjab,757358,738360,17682,03,1316,WK 08-2022,Feb-2022,2022
2022-02-23,Rajasthan,1275373,1257259,9527,08,8587,WK 08-2022,Feb-2022,2022
2022-02-23,Sikkim,39030,38470,441,11,119,WK 08-2022,Feb-2022,2022
2022-02-23,Tamil Nadu,3445717,3393703,37981,33,14033,WK 08-2022,Feb-2022,2022
2022-02-23,Telangana,787063,778167,4109,36,4787,WK 08-2022,Feb-2022,2022
2022-02-23,Tripura,100848,99871,919,16,58,WK 08-2022,Feb-2022,2022
2022-02-23,Uttar Pradesh,2064947,2035146,23435,09,6366,WK 08-2022,Feb-2022,2022
2022-02-23,Uttarakhand,435323,425183,7674,05,2466,WK 08-2022,Feb-2022,2022
2022-02-23,West Bengal,2013553,1987967,21143,19,4443,WK 08-2022,Feb-2022,2022
2022-02-24,Andaman & Nicobar Island,10012,9854,129,35,29,WK 08-2022,Feb-2022,2022
2022-02-24,Andhra Pradesh,2316711,2296430,14716,28,5565,WK 08-2022,Feb-2022,2022
2022-02-24,Arunanchal Pradesh,64341,63799,296,12,246,WK 08-2022,Feb-2022,2022
2022-02-24,Assam,724013,715615,6635,18,1763,WK 08-2022,Feb-2022,2022
2022-02-24,Bihar,829803,817040,12255,10,508,WK 08-2022,Feb-2022,2022
2022-02-24,Chandigarh,91608,90234,1163,04,211,WK 08-2022,Feb-2022,2022
2022-02-24,Chhattisgarh,1149871,1133253,14022,22,2596,WK 08-2022,Feb-2022,2022
2022-02-24,Dadara & Nagar Havelli,11438,11431,4,26,3,WK 08-2022,Feb-2022,2022
2022-02-24,NCT of Delhi,1857015,1828542,26106,07,2367,WK 08-2022,Feb-2022,2022
2022-02-24,Goa,244817,240489,3795,30,533,WK 08-2022,Feb-2022,2022
2022-02-24,Gujarat,1221276,1206445,10906,24,3925,WK 08-2022,Feb-2022,2022
2022-02-24,Haryana,979355,965969,10531,06,2855,WK 08-2022,Feb-2022,2022
2022-02-24,Himachal Pradesh,282538,276905,4105,02,1528,WK 08-2022,Feb-2022,2022
2022-02-24,Jammu & Kashmir,452547,446352,4747,01,1448,WK 08-2022,Feb-2022,2022
2022-02-24,Jharkhand,434110,428175,5315,20,620,WK 08-2022,Feb-2022,2022
2022-02-24,Karnataka,3938032,3887744,39845,29,10443,WK 08-2022,Feb-2022,2022
2022-02-24,Kerala,6478750,6359953,64524,32,54273,WK 08-2022,Feb-2022,2022
2022-02-24,Ladakh,27902,27369,228,37,305,WK 08-2022,Feb-2022,2022
2022-02-24,Lakshadweep,11394,11306,52,31,36,WK 08-2022,Feb-2022,2022
2022-02-24,Madhya Pradesh,1035808,1018917,10719,23,6172,WK 08-2022,Feb-2022,2022
2022-02-24,Maharashtra,7860317,7699623,143633,27,17061,WK 08-2022,Feb-2022,2022
2022-02-24,Manipur,136548,133848,2104,14,596,WK 08-2022,Feb-2022,2022
2022-02-24,Meghalaya,93346,91482,1573,17,291,WK 08-2022,Feb-2022,2022
2022-02-24,Mizoram,209289,199394,648,15,9247,WK 08-2022,Feb-2022,2022
2022-02-24,Nagaland,35372,34413,753,13,206,WK 08-2022,Feb-2022,2022
2022-02-24,Odisha,1283297,1270221,9036,21,4040,WK 08-2022,Feb-2022,2022
2022-02-24,Puducherry,165646,163365,1960,34,321,WK 08-2022,Feb-2022,2022
2022-02-24,Punjab,757475,738666,17689,03,1120,WK 08-2022,Feb-2022,2022
2022-02-24,Rajasthan,1275989,1258941,9530,08,7518,WK 08-2022,Feb-2022,2022
2022-02-24,Sikkim,39039,38489,441,11,109,WK 08-2022,Feb-2022,2022
2022-02-24,Tamil Nadu,3446388,3396078,37989,33,12321,WK 08-2022,Feb-2022,2022
2022-02-24,Telangana,787437,778850,4110,36,4477,WK 08-2022,Feb-2022,2022
2022-02-24,Tripura,100852,99875,919,16,58,WK 08-2022,Feb-2022,2022
2022-02-24,Uttar Pradesh,2065412,2036281,23438,09,5693,WK 08-2022,Feb-2022,2022
2022-02-24,Uttarakhand,435494,425339,7675,05,2480,WK 08-2022,Feb-2022,2022
2022-02-24,West Bengal,2013789,1989200,21152,19,3437,WK 08-2022,Feb-2022,2022
2022-02-25,Andaman & Nicobar Island,10015,9862,129,35,24,WK 08-2022,Feb-2022,2022
2022-02-25,Andhra Pradesh,2316964,2297065,14718,28,5181,WK 08-2022,Feb-2022,2022
2022-02-25,Arunanchal Pradesh,64372,63837,296,12,239,WK 08-2022,Feb-2022,2022
2022-02-25,Assam,724038,715710,6637,18,1691,WK 08-2022,Feb-2022,2022
2022-02-25,Bihar,829856,817169,12255,10,432,WK 08-2022,Feb-2022,2022
2022-02-25,Chandigarh,91633,90290,1164,04,179,WK 08-2022,Feb-2022,2022
2022-02-25,Chhattisgarh,1150090,1133779,14022,22,2289,WK 08-2022,Feb-2022,2022
2022-02-25,Dadara & Nagar Havelli,11438,11431,4,26,3,WK 08-2022,Feb-2022,2022
2022-02-25,NCT of Delhi,1857598,1829145,26109,07,2344,WK 08-2022,Feb-2022,2022
2022-02-25,Goa,244861,240607,3797,30,457,WK 08-2022,Feb-2022,2022
2022-02-25,Gujarat,1221581,1207284,10911,24,3386,WK 08-2022,Feb-2022,2022
2022-02-25,Haryana,979863,966623,10539,06,2701,WK 08-2022,Feb-2022,2022
2022-02-25,Himachal Pradesh,282728,277046,4112,02,1570,WK 08-2022,Feb-2022,2022
2022-02-25,Jammu & Kashmir,452647,446534,4748,01,1365,WK 08-2022,Feb-2022,2022
2022-02-25,Jharkhand,434157,428276,5315,20,566,WK 08-2022,Feb-2022,2022
2022-02-25,Karnataka,3938699,3889418,39866,29,9415,WK 08-2022,Feb-2022,2022
2022-02-25,Kerala,6483773,6371030,64751,32,47992,WK 08-2022,Feb-2022,2022
2022-02-25,Ladakh,27928,27416,228,37,284,WK 08-2022,Feb-2022,2022
2022-02-25,Lakshadweep,11397,11313,52,31,32,WK 08-2022,Feb-2022,2022
2022-02-25,Madhya Pradesh,1036498,1020148,10721,23,5629,WK 08-2022,Feb-2022,2022
2022-02-25,Maharashtra,7861468,7702217,143656,27,15595,WK 08-2022,Feb-2022,2022
2022-02-25,Manipur,136598,133929,2104,14,565,WK 08-2022,Feb-2022,2022
2022-02-25,Meghalaya,93371,91548,1573,17,250,WK 08-2022,Feb-2022,2022
2022-02-25,Mizoram,210253,200867,650,15,8736,WK 08-2022,Feb-2022,2022
2022-02-25,Nagaland,35381,34442,754,13,185,WK 08-2022,Feb-2022,2022
2022-02-25,Odisha,1283639,1271018,9045,21,3576,WK 08-2022,Feb-2022,2022
2022-02-25,Puducherry,165658,163437,1960,34,261,WK 08-2022,Feb-2022,2022
2022-02-25,Punjab,757635,738952,17692,03,991,WK 08-2022,Feb-2022,2022
2022-02-25,Rajasthan,1276758,1260458,9533,08,6767,WK 08-2022,Feb-2022,2022
2022-02-25,Sikkim,39047,38513,441,11,93,WK 08-2022,Feb-2022,2022
2022-02-25,Tamil Nadu,3447006,3398231,37993,33,10782,WK 08-2022,Feb-2022,2022
2022-02-25,Telangana,787785,779279,4110,36,4396,WK 08-2022,Feb-2022,2022
2022-02-25,Tripura,100856,99884,919,16,53,WK 08-2022,Feb-2022,2022
2022-02-25,Uttar Pradesh,2065877,2037339,23445,09,5093,WK 08-2022,Feb-2022,2022
2022-02-25,Uttarakhand,435650,425545,7676,05,2429,WK 08-2022,Feb-2022,2022
2022-02-25,West Bengal,2014061,1990254,21159,19,2648,WK 08-2022,Feb-2022,2022
2022-02-26,Andaman & Nicobar Island,10015,9868,129,35,18,WK 08-2022,Feb-2022,2022
2022-02-26,Andhra Pradesh,2317184,2297537,14720,28,4927,WK 08-2022,Feb-2022,2022
2022-02-26,Arunanchal Pradesh,64386,63869,296,12,221,WK 08-2022,Feb-2022,2022
2022-02-26,Assam,724070,715767,6637,18,1666,WK 08-2022,Feb-2022,2022
2022-02-26,Bihar,829904,817269,12255,10,380,WK 08-2022,Feb-2022,2022
2022-02-26,Chandigarh,91665,90325,1164,04,176,WK 08-2022,Feb-2022,2022
2022-02-26,Chhattisgarh,1150323,1134239,14023,22,2061,WK 08-2022,Feb-2022,2022
2022-02-26,Dadara & Nagar Havelli,11438,11431,4,26,3,WK 08-2022,Feb-2022,2022
2022-02-26,NCT of Delhi,1858154,1829763,26115,07,2276,WK 08-2022,Feb-2022,2022
2022-02-26,Goa,244906,240701,3798,30,407,WK 08-2022,Feb-2022,2022
2022-02-26,Gujarat,1221874,1208013,10919,24,2942,WK 08-2022,Feb-2022,2022
2022-02-26,Haryana,980360,967313,10547,06,2500,WK 08-2022,Feb-2022,2022
2022-02-26,Himachal Pradesh,282924,277340,4113,02,1471,WK 08-2022,Feb-2022,2022
2022-02-26,Jammu & Kashmir,452722,446887,4748,01,1087,WK 08-2022,Feb-2022,2022
2022-02-26,Jharkhand,434219,428351,5315,20,553,WK 08-2022,Feb-2022,2022
2022-02-26,Karnataka,3939287,3891110,39885,29,8292,WK 08-2022,Feb-2022,2022
2022-02-26,Kerala,6487837,6380561,64931,32,42345,WK 08-2022,Feb-2022,2022
2022-02-26,Ladakh,27947,27471,228,37,248,WK 08-2022,Feb-2022,2022
2022-02-26,Lakshadweep,11397,11323,52,31,22,WK 08-2022,Feb-2022,2022
2022-02-26,Madhya Pradesh,1037166,1021272,10724,23,5170,WK 08-2022,Feb-2022,2022
2022-02-26,Maharashtra,7862650,7704733,143675,27,14242,WK 08-2022,Feb-2022,2022
2022-02-26,Manipur,136654,133986,2105,14,563,WK 08-2022,Feb-2022,2022
2022-02-26,Meghalaya,93387,91593,1573,17,221,WK 08-2022,Feb-2022,2022
2022-02-26,Mizoram,211310,202249,652,15,8409,WK 08-2022,Feb-2022,2022
2022-02-26,Nagaland,35390,34484,754,13,152,WK 08-2022,Feb-2022,2022
2022-02-26,Odisha,1283978,1271843,9045,21,3090,WK 08-2022,Feb-2022,2022
2022-02-26,Puducherry,165676,163489,1960,34,227,WK 08-2022,Feb-2022,2022
2022-02-26,Punjab,757739,739146,17694,03,899,WK 08-2022,Feb-2022,2022
2022-02-26,Rajasthan,1277702,1261571,9535,08,6596,WK 08-2022,Feb-2022,2022
2022-02-26,Sikkim,39051,38528,442,11,81,WK 08-2022,Feb-2022,2022
2022-02-26,Tamil Nadu,3447581,3400144,37997,33,9440,WK 08-2022,Feb-2022,2022
2022-02-26,Telangana,788096,779893,4111,36,4092,WK 08-2022,Feb-2022,2022
2022-02-26,Tripura,100858,99894,919,16,45,WK 08-2022,Feb-2022,2022
2022-02-26,Uttar Pradesh,2066368,2038156,23446,09,4766,WK 08-2022,Feb-2022,2022
2022-02-26,Uttarakhand,435820,425785,7678,05,2357,WK 08-2022,Feb-2022,2022
2022-02-26,West Bengal,2014307,1990980,21165,19,2162,WK 08-2022,Feb-2022,2022
2022-02-27,Andaman & Nicobar Island,10016,9872,129,35,15,WK 09-2022,Feb-2022,2022
2022-02-27,Andhra Pradesh,2317464,2298033,14722,28,4709,WK 09-2022,Feb-2022,2022
2022-02-27,Arunanchal Pradesh,64402,63928,296,12,178,WK 09-2022,Feb-2022,2022
2022-02-27,Assam,724088,715840,6638,18,1610,WK 09-2022,Feb-2022,2022
2022-02-27,Bihar,829953,817349,12255,10,349,WK 09-2022,Feb-2022,2022
2022-02-27,Chandigarh,91687,90356,1164,04,167,WK 09-2022,Feb-2022,2022
2022-02-27,Chhattisgarh,1150539,1134554,14024,22,1961,WK 09-2022,Feb-2022,2022
2022-02-27,Dadara & Nagar Havelli,11438,11433,4,26,1,WK 09-2022,Feb-2022,2022
2022-02-27,NCT of Delhi,1858614,1830412,26117,07,2085,WK 09-2022,Feb-2022,2022
2022-02-27,Goa,244938,240791,3800,30,347,WK 09-2022,Feb-2022,2022
2022-02-27,Gujarat,1222119,1208657,10924,24,2538,WK 09-2022,Feb-2022,2022
2022-02-27,Haryana,980759,967898,10551,06,2310,WK 09-2022,Feb-2022,2022
2022-02-27,Himachal Pradesh,283073,277637,4114,02,1322,WK 09-2022,Feb-2022,2022
2022-02-27,Jammu & Kashmir,452817,447074,4748,01,995,WK 09-2022,Feb-2022,2022
2022-02-27,Jharkhand,434271,428436,5315,20,520,WK 09-2022,Feb-2022,2022
2022-02-27,Karnataka,3939915,3892459,39900,29,7556,WK 09-2022,Feb-2022,2022
2022-02-27,Kerala,6491418,6388398,65096,32,37924,WK 09-2022,Feb-2022,2022
2022-02-27,Ladakh,27971,27513,228,37,230,WK 09-2022,Feb-2022,2022
2022-02-27,Lakshadweep,11397,11331,52,31,14,WK 09-2022,Feb-2022,2022
2022-02-27,Madhya Pradesh,1037696,1022161,10726,23,4809,WK 09-2022,Feb-2022,2022
2022-02-27,Maharashtra,7863623,7707254,143687,27,12682,WK 09-2022,Feb-2022,2022
2022-02-27,Manipur,136690,134046,2108,14,536,WK 09-2022,Feb-2022,2022
2022-02-27,Meghalaya,93413,91627,1575,17,211,WK 09-2022,Feb-2022,2022
2022-02-27,Mizoram,212217,203456,655,15,8106,WK 09-2022,Feb-2022,2022
2022-02-27,Nagaland,35395,34502,754,13,139,WK 09-2022,Feb-2022,2022
2022-02-27,Odisha,1284323,1272428,9052,21,2843,WK 09-2022,Feb-2022,2022
2022-02-27,Puducherry,165690,163528,1960,34,202,WK 09-2022,Feb-2022,2022
2022-02-27,Punjab,757859,739310,17701,03,848,WK 09-2022,Feb-2022,2022
2022-02-27,Rajasthan,1278355,1263081,9535,08,5739,WK 09-2022,Feb-2022,2022
2022-02-27,Sikkim,39060,38540,442,11,78,WK 09-2022,Feb-2022,2022
2022-02-27,Tamil Nadu,3448088,3401938,38000,33,8150,WK 09-2022,Feb-2022,2022
2022-02-27,Telangana,788383,780462,4111,36,3810,WK 09-2022,Feb-2022,2022
2022-02-27,Tripura,100859,99898,919,16,42,WK 09-2022,Feb-2022,2022
2022-02-27,Uttar Pradesh,2066835,2038979,23447,09,4409,WK 09-2022,Feb-2022,2022
2022-02-27,Uttarakhand,435912,425891,7679,05,2342,WK 09-2022,Feb-2022,2022
2022-02-27,West Bengal,2014567,1991410,21169,19,1988,WK 09-2022,Feb-2022,2022
2022-02-28,Andaman & Nicobar Island,10016,9875,129,35,12,WK 09-2022,Feb-2022,2022
2022-02-28,Andhra Pradesh,2317605,2299362,14725,28,3518,WK 09-2022,Feb-2022,2022
2022-02-28,Arunanchal Pradesh,64408,63947,296,12,165,WK 09-2022,Feb-2022,2022
2022-02-28,Assam,724099,715881,6638,18,1580,WK 09-2022,Feb-2022,2022
2022-02-28,Bihar,830003,817417,12255,10,331,WK 09-2022,Feb-2022,2022
2022-02-28,Chandigarh,91712,90380,1165,04,167,WK 09-2022,Feb-2022,2022
2022-02-28,Chhattisgarh,1150690,1134777,14026,22,1887,WK 09-2022,Feb-2022,2022
2022-02-28,Dadara & Nagar Havelli,11438,11433,4,26,1,WK 09-2022,Feb-2022,2022
2022-02-28,NCT of Delhi,1859054,1830872,26119,07,2063,WK 09-2022,Feb-2022,2022
2022-02-28,Goa,244981,240859,3800,30,322,WK 09-2022,Feb-2022,2022
2022-02-28,Gujarat,1222349,1209148,10926,24,2275,WK 09-2022,Feb-2022,2022
2022-02-28,Haryana,981084,968311,10555,06,2218,WK 09-2022,Feb-2022,2022
2022-02-28,Himachal Pradesh,283182,277866,4115,02,1201,WK 09-2022,Feb-2022,2022
2022-02-28,Jammu & Kashmir,452901,447282,4748,01,871,WK 09-2022,Feb-2022,2022
2022-02-28,Jharkhand,434337,428512,5315,20,510,WK 09-2022,Feb-2022,2022
2022-02-28,Karnataka,3940429,3893532,39919,29,6978,WK 09-2022,Feb-2022,2022
2022-02-28,Kerala,6494680,6395737,65207,32,33736,WK 09-2022,Feb-2022,2022
2022-02-28,Ladakh,27992,27557,228,37,207,WK 09-2022,Feb-2022,2022
2022-02-28,Lakshadweep,11399,11337,52,31,10,WK 09-2022,Feb-2022,2022
2022-02-28,Madhya Pradesh,1038196,1023141,10727,23,4328,WK 09-2022,Feb-2022,2022
2022-02-28,Maharashtra,7864516,7709015,143695,27,11806,WK 09-2022,Feb-2022,2022
2022-02-28,Manipur,136727,134258,2109,14,360,WK 09-2022,Feb-2022,2022
2022-02-28,Meghalaya,93437,91671,1577,17,189,WK 09-2022,Feb-2022,2022
2022-02-28,Mizoram,213118,204864,655,15,7599,WK 09-2022,Feb-2022,2022
2022-02-28,Nagaland,35401,34518,755,13,128,WK 09-2022,Feb-2022,2022
2022-02-28,Odisha,1284616,1272428,9056,21,3132,WK 09-2022,Feb-2022,2022
2022-02-28,Puducherry,165701,163570,1962,34,169,WK 09-2022,Feb-2022,2022
2022-02-28,Punjab,757980,739491,17702,03,787,WK 09-2022,Feb-2022,2022
2022-02-28,Rajasthan,1279003,1263926,9535,08,5542,WK 09-2022,Feb-2022,2022
